employee_id,first_name,last_name,email,country,city,job_title,department,currency,annual_salary_local,annual_salary_usd,hire_date,years_of_service,performance,remote_status
IND0702,IndEmp702,Last1702,ind702@company.com,India,Delhi,Software Engineer,Sales,INR,1298828,15585.94,2021-07-03,4.6,Excellent,Remote
IND0703,IndEmp703,Last1703,ind703@company.com,India,Bangalore,Data Scientist,HR,INR,1893545,22722.54,2020-09-12,5.4,Satisfactory,On-Site
IND0704,IndEmp704,Last1704,ind704@company.com,India,Hyderabad,Software Engineer,Sales,INR,1219071,14628.85,2024-11-02,1.2,Good,Hybrid
IND0705,IndEmp705,Last1705,ind705@company.com,India,Hyderabad,Sales Manager,Engineering,INR,1138382,13660.58,2023-04-21,2.8,Excellent,Remote
IND0706,IndEmp706,Last1706,ind706@company.com,India,Hyderabad,Software Engineer,Product,INR,954662,11455.94,2018-08-31,7.4,Good,Hybrid
IND0707,IndEmp707,Last1707,ind707@company.com,India,Pune,Data Scientist,Product,INR,2271968,27263.62,2024-12-10,1.1,Good,Hybrid
IND0708,IndEmp708,Last1708,ind708@company.com,India,Bangalore,Data Scientist,Engineering,INR,1701040,20412.48,2022-08-29,3.4,Outstanding,On-Site
IND0709,IndEmp709,Last1709,ind709@company.com,India,Hyderabad,Engineering Manager,Finance,INR,2546551,30558.61,2022-05-11,3.7,Good,On-Site
IND0710,IndEmp710,Last1710,ind710@company.com,India,Hyderabad,Engineering Manager,Product,INR,3558571,42702.85,2023-05-27,2.7,Satisfactory,Remote
IND0711,IndEmp711,Last1711,ind711@company.com,India,Delhi,Software Engineer,Engineering,INR,1036823,12441.88,2019-01-05,7.1,Outstanding,On-Site
IND0712,IndEmp712,Last1712,ind712@company.com,India,Pune,Sales Manager,Engineering,INR,899684,10796.21,2023-11-28,2.2,Outstanding,On-Site
IND0713,IndEmp713,Last1713,ind713@company.com,India,Pune,Engineering Manager,Product,INR,3438218,41258.62,2022-09-10,3.4,Excellent,Remote
IND0714,IndEmp714,Last1714,ind714@company.com,India,Delhi,Senior Software Engineer,Finance,INR,2202038,26424.46,2021-05-20,4.7,Good,On-Site
IND0715,IndEmp715,Last1715,ind715@company.com,India,Bangalore,Data Scientist,Marketing,INR,1767582,21210.98,2021-01-16,5.0,Outstanding,Hybrid
IND0716,IndEmp716,Last1716,ind716@company.com,India,Bangalore,Product Manager,Product,INR,2398410,28780.92,2020-06-03,5.6,Good,On-Site
IND0717,IndEmp717,Last1717,ind717@company.com,India,Delhi,Senior Software Engineer,Engineering,INR,2407453,28889.44,2025-07-24,0.5,Excellent,On-Site
IND0718,IndEmp718,Last1718,ind718@company.com,India,Delhi,Product Manager,HR,INR,2338144,28057.73,2018-05-24,7.7,Outstanding,Remote
IND0719,IndEmp719,Last1719,ind719@company.com,India,Delhi,Product Manager,Marketing,INR,2368034,28416.41,2021-10-06,4.3,Satisfactory,On-Site
IND0720,IndEmp720,Last1720,ind720@company.com,India,Bangalore,Data Scientist,Product,INR,1433952,17207.42,2024-01-04,2.1,Excellent,On-Site
IND0721,IndEmp721,Last1721,ind721@company.com,India,Delhi,Sales Manager,Marketing,INR,709291,8511.49,2016-03-18,9.9,Good,Hybrid
IND0722,IndEmp722,Last1722,ind722@company.com,India,Hyderabad,Senior Software Engineer,HR,INR,2421519,29058.23,2018-02-16,7.9,Outstanding,Remote
IND0723,IndEmp723,Last1723,ind723@company.com,India,Mumbai,Senior Software Engineer,Sales,INR,1895656,22747.87,2020-02-02,6.0,Outstanding,On-Site
IND0724,IndEmp724,Last1724,ind724@company.com,India,Hyderabad,Senior Software Engineer,Engineering,INR,2382497,28589.96,2024-07-31,1.5,Excellent,Remote
IND0725,IndEmp725,Last1725,ind725@company.com,India,Hyderabad,Engineering Manager,Finance,INR,2487314,29847.77,2026-01-21,0.0,Good,Hybrid
IND0726,IndEmp726,Last1726,ind726@company.com,India,Delhi,Software Engineer,Sales,INR,1639730,19676.76,2016-02-28,9.9,Excellent,Hybrid
IND0727,IndEmp727,Last1727,ind727@company.com,India,Bangalore,Engineering Manager,Finance,INR,3236880,38842.56,2022-06-07,3.6,Outstanding,Hybrid
IND0728,IndEmp728,Last1728,ind728@company.com,India,Hyderabad,Senior Software Engineer,Engineering,INR,2386552,28638.62,2024-02-03,2.0,Outstanding,On-Site
IND0729,IndEmp729,Last1729,ind729@company.com,India,Hyderabad,Sales Manager,Finance,INR,1421541,17058.49,2021-10-15,4.3,Excellent,Hybrid
IND0730,IndEmp730,Last1730,ind730@company.com,India,Mumbai,Senior Software Engineer,HR,INR,2480028,29760.34,2023-01-22,3.0,Satisfactory,Remote
IND0731,IndEmp731,Last1731,ind731@company.com,India,Pune,Product Manager,Sales,INR,1785958,21431.5,2017-11-20,8.2,Excellent,Hybrid
IND0732,IndEmp732,Last1732,ind732@company.com,India,Pune,Software Engineer,Product,INR,1420052,17040.62,2024-01-14,2.0,Excellent,Remote
IND0733,IndEmp733,Last1733,ind733@company.com,India,Mumbai,Engineering Manager,Finance,INR,4057383,48688.6,2017-11-22,8.2,Good,Remote
IND0734,IndEmp734,Last1734,ind734@company.com,India,Mumbai,Data Scientist,Marketing,INR,1341665,16099.98,2016-02-23,9.9,Excellent,Remote
IND0735,IndEmp735,Last1735,ind735@company.com,India,Mumbai,Senior Software Engineer,Marketing,INR,1951097,23413.16,2021-04-16,4.8,Satisfactory,Remote
IND0736,IndEmp736,Last1736,ind736@company.com,India,Bangalore,Sales Manager,HR,INR,1252367,15028.4,2024-07-13,1.5,Outstanding,Hybrid
IND0737,IndEmp737,Last1737,ind737@company.com,India,Bangalore,Product Manager,Finance,INR,1343444,16121.33,2024-11-02,1.2,Outstanding,Remote
IND0738,IndEmp738,Last1738,ind738@company.com,India,Mumbai,Senior Software Engineer,Finance,INR,1975312,23703.74,2023-01-26,3.0,Outstanding,Remote
IND0739,IndEmp739,Last1739,ind739@company.com,India,Hyderabad,Software Engineer,Finance,INR,1468716,17624.59,2017-10-25,8.3,Outstanding,Remote
IND0740,IndEmp740,Last1740,ind740@company.com,India,Delhi,Senior Software Engineer,Marketing,INR,2807525,33690.3,2017-07-21,8.5,Excellent,Hybrid
IND0741,IndEmp741,Last1741,ind741@company.com,India,Mumbai,Data Scientist,Engineering,INR,2004343,24052.12,2024-05-04,1.7,Good,On-Site
IND0742,IndEmp742,Last1742,ind742@company.com,India,Bangalore,Engineering Manager,Engineering,INR,2516216,30194.59,2025-11-01,0.2,Good,Remote
IND0743,IndEmp743,Last1743,ind743@company.com,India,Bangalore,Engineering Manager,Product,INR,3741830,44901.96,2024-06-25,1.6,Outstanding,Remote
IND0744,IndEmp744,Last1744,ind744@company.com,India,Hyderabad,Product Manager,Finance,INR,2108206,25298.47,2024-06-02,1.7,Good,Remote
IND0745,IndEmp745,Last1745,ind745@company.com,India,Bangalore,Sales Manager,Marketing,INR,1103433,13241.2,2018-05-16,7.7,Excellent,Remote
IND0746,IndEmp746,Last1746,ind746@company.com,India,Hyderabad,Senior Software Engineer,Engineering,INR,2013356,24160.27,2022-11-29,3.2,Good,Remote
IND0747,IndEmp747,Last1747,ind747@company.com,India,Delhi,Data Scientist,Product,INR,1177847,14134.16,2025-08-02,0.5,Excellent,Hybrid
IND0748,IndEmp748,Last1748,ind748@company.com,India,Mumbai,Engineering Manager,Finance,INR,3404437,40853.24,2019-05-07,6.7,Satisfactory,Remote
IND0749,IndEmp749,Last1749,ind749@company.com,India,Delhi,Sales Manager,Sales,INR,1420540,17046.48,2022-09-09,3.4,Good,Remote
IND0750,IndEmp750,Last1750,ind750@company.com,India,Hyderabad,Data Scientist,Sales,INR,2047004,24564.05,2018-08-26,7.4,Outstanding,Remote
IND0751,IndEmp751,Last1751,ind751@company.com,India,Hyderabad,Senior Software Engineer,Product,INR,3175425,38105.1,2024-06-05,1.6,Satisfactory,Hybrid
IND0752,IndEmp752,Last1752,ind752@company.com,India,Bangalore,Sales Manager,Engineering,INR,1201672,14420.06,2016-12-08,9.1,Satisfactory,On-Site
IND0753,IndEmp753,Last1753,ind753@company.com,India,Hyderabad,Data Scientist,Product,INR,1303390,15640.68,2025-01-21,1.0,Excellent,Hybrid
IND0754,IndEmp754,Last1754,ind754@company.com,India,Pune,Data Scientist,Marketing,INR,1669653,20035.84,2020-07-12,5.5,Satisfactory,On-Site
IND0755,IndEmp755,Last1755,ind755@company.com,India,Mumbai,Sales Manager,Marketing,INR,1049663,12595.96,2024-07-09,1.5,Satisfactory,On-Site
IND0756,IndEmp756,Last1756,ind756@company.com,India,Pune,Product Manager,HR,INR,2429834,29158.01,2020-02-01,6.0,Excellent,Hybrid
IND0757,IndEmp757,Last1757,ind757@company.com,India,Pune,Software Engineer,HR,INR,1509184,18110.21,2018-01-20,8.0,Excellent,On-Site
IND0758,IndEmp758,Last1758,ind758@company.com,India,Bangalore,Software Engineer,Product,INR,1146617,13759.4,2022-01-06,4.1,Outstanding,Hybrid
IND0759,IndEmp759,Last1759,ind759@company.com,India,Bangalore,Engineering Manager,Engineering,INR,3987791,47853.49,2024-07-28,1.5,Good,Hybrid
IND0760,IndEmp760,Last1760,ind760@company.com,India,Mumbai,Senior Software Engineer,HR,INR,2418025,29016.3,2020-11-28,5.2,Satisfactory,Remote
IND0761,IndEmp761,Last1761,ind761@company.com,India,Mumbai,Senior Software Engineer,Engineering,INR,2270993,27251.92,2025-06-12,0.6,Excellent,Hybrid
IND0762,IndEmp762,Last1762,ind762@company.com,India,Pune,Sales Manager,Sales,INR,727626,8731.51,2018-04-07,7.8,Outstanding,On-Site
IND0763,IndEmp763,Last1763,ind763@company.com,India,Bangalore,Software Engineer,Marketing,INR,1594940,19139.28,2019-07-20,6.5,Excellent,Remote
IND0764,IndEmp764,Last1764,ind764@company.com,India,Bangalore,Senior Software Engineer,Product,INR,2565972,30791.66,2024-06-27,1.6,Outstanding,Remote
IND0765,IndEmp765,Last1765,ind765@company.com,India,Mumbai,Engineering Manager,Marketing,INR,3746906,44962.87,2024-05-23,1.7,Excellent,On-Site
IND0766,IndEmp766,Last1766,ind766@company.com,India,Pune,Engineering Manager,Finance,INR,3256226,39074.71,2020-10-19,5.3,Good,Hybrid
IND0767,IndEmp767,Last1767,ind767@company.com,India,Hyderabad,Sales Manager,Engineering,INR,1429019,17148.23,2025-12-03,0.1,Excellent,Remote
IND0768,IndEmp768,Last1768,ind768@company.com,India,Mumbai,Sales Manager,HR,INR,733679,8804.15,2019-04-19,6.8,Excellent,Remote
IND0769,IndEmp769,Last1769,ind769@company.com,India,Pune,Product Manager,HR,INR,2188397,26260.76,2018-06-13,7.6,Good,On-Site
IND0770,IndEmp770,Last1770,ind770@company.com,India,Mumbai,Engineering Manager,Marketing,INR,3283599,39403.19,2018-02-12,8.0,Excellent,Hybrid
IND0771,IndEmp771,Last1771,ind771@company.com,India,Mumbai,Software Engineer,Finance,INR,1446833,17362.0,2021-11-02,4.2,Excellent,Hybrid
IND0772,IndEmp772,Last1772,ind772@company.com,India,Pune,Engineering Manager,Product,INR,2234867,26818.4,2023-08-14,2.5,Outstanding,On-Site
IND0773,IndEmp773,Last1773,ind773@company.com,India,Pune,Product Manager,Marketing,INR,2301214,27614.57,2022-07-24,3.5,Excellent,Remote
IND0774,IndEmp774,Last1774,ind774@company.com,India,Mumbai,Data Scientist,Sales,INR,2356117,28273.4,2021-04-25,4.8,Outstanding,Remote
IND0775,IndEmp775,Last1775,ind775@company.com,India,Hyderabad,Software Engineer,Engineering,INR,1280320,15363.84,2019-04-23,6.8,Excellent,Hybrid
IND0776,IndEmp776,Last1776,ind776@company.com,India,Bangalore,Senior Software Engineer,Product,INR,2935750,35229.0,2024-11-16,1.2,Outstanding,Hybrid
IND0777,IndEmp777,Last1777,ind777@company.com,India,Bangalore,Senior Software Engineer,Product,INR,2956980,35483.76,2023-10-23,2.3,Good,Remote
IND0778,IndEmp778,Last1778,ind778@company.com,India,Pune,Engineering Manager,Engineering,INR,2188217,26258.6,2019-10-01,6.3,Outstanding,Hybrid
IND0779,IndEmp779,Last1779,ind779@company.com,India,Hyderabad,Software Engineer,Sales,INR,1223595,14683.14,2025-12-23,0.1,Satisfactory,On-Site
IND0780,IndEmp780,Last1780,ind780@company.com,India,Pune,Senior Software Engineer,Finance,INR,2459496,29513.95,2017-08-22,8.4,Good,Remote
IND0781,IndEmp781,Last1781,ind781@company.com,India,Hyderabad,Sales Manager,Marketing,INR,1407459,16889.51,2024-12-24,1.1,Outstanding,On-Site
IND0782,IndEmp782,Last1782,ind782@company.com,India,Pune,Senior Software Engineer,Marketing,INR,1849671,22196.05,2019-06-27,6.6,Outstanding,Hybrid
IND0783,IndEmp783,Last1783,ind783@company.com,India,Pune,Senior Software Engineer,Engineering,INR,2117797,25413.56,2018-06-02,7.7,Outstanding,On-Site
IND0784,IndEmp784,Last1784,ind784@company.com,India,Mumbai,Senior Software Engineer,Finance,INR,2252244,27026.93,2017-01-06,9.1,Excellent,On-Site
IND0785,IndEmp785,Last1785,ind785@company.com,India,Hyderabad,Engineering Manager,Marketing,INR,4194825,50337.9,2017-06-14,8.6,Excellent,Hybrid
IND0786,IndEmp786,Last1786,ind786@company.com,India,Pune,Data Scientist,Engineering,INR,1755638,21067.66,2019-01-30,7.0,Satisfactory,Remote
IND0787,IndEmp787,Last1787,ind787@company.com,India,Bangalore,Senior Software Engineer,Product,INR,3080074,36960.89,2019-04-08,6.8,Satisfactory,Remote
IND0788,IndEmp788,Last1788,ind788@company.com,India,Hyderabad,Software Engineer,HR,INR,1049550,12594.6,2017-06-24,8.6,Outstanding,Hybrid
IND0789,IndEmp789,Last1789,ind789@company.com,India,Mumbai,Software Engineer,Sales,INR,1376900,16522.8,2022-07-22,3.5,Excellent,Remote
IND0790,IndEmp790,Last1790,ind790@company.com,India,Hyderabad,Data Scientist,Engineering,INR,2209032,26508.38,2021-12-30,4.1,Outstanding,Remote
IND0791,IndEmp791,Last1791,ind791@company.com,India,Pune,Sales Manager,Sales,INR,1183122,14197.46,2023-03-07,2.9,Satisfactory,On-Site
IND0792,IndEmp792,Last1792,ind792@company.com,India,Pune,Senior Software Engineer,Engineering,INR,2059976,24719.71,2019-09-11,6.4,Good,Hybrid
IND0793,IndEmp793,Last1793,ind793@company.com,India,Delhi,Product Manager,Finance,INR,2157804,25893.65,2016-06-17,9.6,Excellent,Hybrid
IND0794,IndEmp794,Last1794,ind794@company.com,India,Delhi,Data Scientist,Sales,INR,2074746,24896.95,2016-08-06,9.5,Good,Remote
IND0795,IndEmp795,Last1795,ind795@company.com,India,Pune,Sales Manager,Sales,INR,1133265,13599.18,2020-05-25,5.7,Outstanding,On-Site
IND0796,IndEmp796,Last1796,ind796@company.com,India,Mumbai,Sales Manager,Finance,INR,759830,9117.96,2017-10-05,8.3,Outstanding,Remote
IND0797,IndEmp797,Last1797,ind797@company.com,India,Mumbai,Software Engineer,HR,INR,1204779,14457.35,2021-11-09,4.2,Satisfactory,Remote
IND0798,IndEmp798,Last1798,ind798@company.com,India,Pune,Senior Software Engineer,Finance,INR,2614162,31369.94,2016-04-08,9.8,Outstanding,Hybrid
IND0799,IndEmp799,Last1799,ind799@company.com,India,Delhi,Product Manager,Marketing,INR,2282492,27389.9,2018-11-13,7.2,Outstanding,Remote
IND0800,IndEmp800,Last1800,ind800@company.com,India,Pune,Senior Software Engineer,Product,INR,2027222,24326.66,2021-08-15,4.4,Satisfactory,Hybrid
IND0801,IndEmp801,Last1801,ind801@company.com,India,Delhi,Software Engineer,Marketing,INR,1232697,14792.36,2022-03-26,3.8,Excellent,On-Site
IND0802,IndEmp802,Last1802,ind802@company.com,India,Hyderabad,Sales Manager,Marketing,INR,1199352,14392.22,2024-10-15,1.3,Outstanding,On-Site
IND0803,IndEmp803,Last1803,ind803@company.com,India,Mumbai,Senior Software Engineer,Sales,INR,2785593,33427.12,2024-06-09,1.6,Outstanding,On-Site
IND0804,IndEmp804,Last1804,ind804@company.com,India,Hyderabad,Product Manager,Marketing,INR,1430862,17170.34,2017-01-02,9.1,Satisfactory,Remote
IND0805,IndEmp805,Last1805,ind805@company.com,India,Bangalore,Software Engineer,Finance,INR,1121766,13461.19,2016-05-03,9.7,Satisfactory,Hybrid
IND0806,IndEmp806,Last1806,ind806@company.com,India,Bangalore,Data Scientist,Product,INR,2333132,27997.58,2024-02-05,2.0,Outstanding,Hybrid
IND0807,IndEmp807,Last1807,ind807@company.com,India,Pune,Product Manager,Marketing,INR,1471356,17656.27,2022-09-23,3.3,Excellent,On-Site
IND0808,IndEmp808,Last1808,ind808@company.com,India,Bangalore,Data Scientist,Engineering,INR,1386040,16632.48,2016-10-04,9.3,Satisfactory,Hybrid
IND0809,IndEmp809,Last1809,ind809@company.com,India,Hyderabad,Data Scientist,Marketing,INR,1345051,16140.61,2023-11-05,2.2,Satisfactory,Hybrid
IND0810,IndEmp810,Last1810,ind810@company.com,India,Pune,Engineering Manager,Sales,INR,2673979,32087.75,2018-04-05,7.8,Satisfactory,Remote
IND0811,IndEmp811,Last1811,ind811@company.com,India,Delhi,Engineering Manager,HR,INR,2832820,33993.84,2025-03-14,0.9,Excellent,Hybrid
IND0812,IndEmp812,Last1812,ind812@company.com,India,Hyderabad,Sales Manager,Engineering,INR,1470028,17640.34,2017-09-28,8.3,Excellent,Hybrid
IND0813,IndEmp813,Last1813,ind813@company.com,India,Hyderabad,Senior Software Engineer,Engineering,INR,2847413,34168.96,2016-05-18,9.7,Satisfactory,Hybrid
IND0814,IndEmp814,Last1814,ind814@company.com,India,Mumbai,Engineering Manager,Finance,INR,2015421,24185.05,2021-01-07,5.1,Satisfactory,On-Site
IND0815,IndEmp815,Last1815,ind815@company.com,India,Mumbai,Engineering Manager,Finance,INR,2408718,28904.62,2025-08-30,0.4,Excellent,Hybrid
IND0816,IndEmp816,Last1816,ind816@company.com,India,Mumbai,Sales Manager,HR,INR,1272612,15271.34,2017-05-22,8.7,Satisfactory,Remote
IND0817,IndEmp817,Last1817,ind817@company.com,India,Delhi,Data Scientist,Engineering,INR,1439905,17278.86,2023-12-06,2.1,Good,Hybrid
IND0818,IndEmp818,Last1818,ind818@company.com,India,Delhi,Software Engineer,Engineering,INR,1216611,14599.33,2022-08-18,3.4,Satisfactory,On-Site
IND0819,IndEmp819,Last1819,ind819@company.com,India,Hyderabad,Product Manager,Sales,INR,2168333,26020.0,2021-06-21,4.6,Satisfactory,On-Site
IND0820,IndEmp820,Last1820,ind820@company.com,India,Pune,Data Scientist,Marketing,INR,1237775,14853.3,2024-02-06,2.0,Good,Remote
IND0821,IndEmp821,Last1821,ind821@company.com,India,Pune,Engineering Manager,Marketing,INR,2682233,32186.8,2019-12-26,6.1,Good,On-Site
IND0822,IndEmp822,Last1822,ind822@company.com,India,Hyderabad,Sales Manager,Finance,INR,1413327,16959.92,2021-03-02,4.9,Outstanding,Remote
IND0823,IndEmp823,Last1823,ind823@company.com,India,Bangalore,Software Engineer,HR,INR,993992,11927.9,2018-10-15,7.3,Satisfactory,Remote
IND0824,IndEmp824,Last1824,ind824@company.com,India,Bangalore,Product Manager,Finance,INR,2608257,31299.08,2019-12-18,6.1,Satisfactory,On-Site
IND0825,IndEmp825,Last1825,ind825@company.com,India,Hyderabad,Engineering Manager,Marketing,INR,2136883,25642.6,2018-08-02,7.5,Excellent,Remote
IND0826,IndEmp826,Last1826,ind826@company.com,India,Bangalore,Product Manager,Product,INR,2456763,29481.16,2021-10-19,4.3,Satisfactory,Remote
IND0827,IndEmp827,Last1827,ind827@company.com,India,Pune,Data Scientist,Engineering,INR,1972967,23675.6,2021-06-10,4.6,Good,Remote
IND0828,IndEmp828,Last1828,ind828@company.com,India,Hyderabad,Engineering Manager,Sales,INR,3189523,38274.28,2023-01-26,3.0,Satisfactory,On-Site
IND0829,IndEmp829,Last1829,ind829@company.com,India,Bangalore,Senior Software Engineer,Engineering,INR,1808719,21704.63,2021-06-03,4.6,Outstanding,Remote
IND0830,IndEmp830,Last1830,ind830@company.com,India,Delhi,Data Scientist,Sales,INR,2088344,25060.13,2016-11-16,9.2,Good,Remote
IND0831,IndEmp831,Last1831,ind831@company.com,India,Delhi,Engineering Manager,Marketing,INR,3803633,45643.6,2023-05-12,2.7,Excellent,On-Site
IND0832,IndEmp832,Last1832,ind832@company.com,India,Bangalore,Sales Manager,HR,INR,1112423,13349.08,2016-10-12,9.3,Satisfactory,Remote
IND0833,IndEmp833,Last1833,ind833@company.com,India,Mumbai,Sales Manager,Marketing,INR,1109376,13312.51,2017-11-27,8.2,Good,On-Site
IND0834,IndEmp834,Last1834,ind834@company.com,India,Bangalore,Senior Software Engineer,Finance,INR,2717297,32607.56,2023-06-25,2.6,Excellent,On-Site
IND0835,IndEmp835,Last1835,ind835@company.com,India,Pune,Software Engineer,Finance,INR,1562113,18745.36,2019-08-08,6.5,Good,On-Site
IND0836,IndEmp836,Last1836,ind836@company.com,India,Bangalore,Senior Software Engineer,Engineering,INR,2476131,29713.57,2023-10-15,2.3,Outstanding,Hybrid
IND0837,IndEmp837,Last1837,ind837@company.com,India,Delhi,Software Engineer,Product,INR,1559443,18713.32,2017-06-08,8.6,Outstanding,On-Site
IND0838,IndEmp838,Last1838,ind838@company.com,India,Delhi,Sales Manager,Marketing,INR,1270081,15240.97,2025-03-10,0.9,Outstanding,On-Site
IND0839,IndEmp839,Last1839,ind839@company.com,India,Hyderabad,Sales Manager,Product,INR,836889,10042.67,2020-12-25,5.1,Excellent,On-Site
IND0840,IndEmp840,Last1840,ind840@company.com,India,Delhi,Senior Software Engineer,Product,INR,2422691,29072.29,2023-11-25,2.2,Satisfactory,Hybrid
IND0841,IndEmp841,Last1841,ind841@company.com,India,Bangalore,Sales Manager,Product,INR,754262,9051.14,2022-12-27,3.1,Outstanding,On-Site
IND0842,IndEmp842,Last1842,ind842@company.com,India,Pune,Engineering Manager,HR,INR,2433771,29205.25,2024-10-29,1.2,Outstanding,Remote
IND0843,IndEmp843,Last1843,ind843@company.com,India,Mumbai,Senior Software Engineer,Engineering,INR,2392367,28708.4,2023-02-18,2.9,Outstanding,Hybrid
